Age,Income,Gender,Spend_Score,Education,City,Purchased
29,72428,Female,37,Bachelors,Bangalore,1
65,67894,Male,60,Masters,Kolkata,0
50,101149,Female,38,PhD,Bangalore,1
62,26447,Male,12,High School,Chennai,1
43,25499,Male,75,Masters,Bangalore,0
56,59041,Female,84,Bachelors,Mumbai,1
45,51315,Male,73,Bachelors,Bangalore,1
22,21299,Female,1,Masters,Bangalore,1
25,140506,Male,58,High School,Chennai,1
42,125005,Female,3,PhD,Chennai,0
44,24994,Male,63,PhD,Delhi,0
63,115414,Male,21,High School,Mumbai,0
40,101163,Male,23,PhD,Delhi,0
47,146759,Female,9,Bachelors,Chennai,0
62,27489,Female,83,Bachelors,Bangalore,1
64,111647,Female,55,Bachelors,Chennai,0
40,52355,Female,19,Bachelors,Kolkata,1
66,93805,Female,62,High School,Bangalore,0
64,88367,Male,87,PhD,Delhi,0
37,129906,Male,91,PhD,Bangalore,0
35,137409,Male,91,Masters,Kolkata,0
35,97355,Male,39,High School,Chennai,1
19,136220,Male,76,PhD,Mumbai,1
21,110349,Female,27,PhD,Mumbai,0
47,107173,Male,46,Masters,Mumbai,1
50,21996,Female,34,Bachelors,Chennai,1
53,139999,Male,33,PhD,Mumbai,0
35,64387,Female,92,Bachelors,Kolkata,1
54,134965,Female,95,Masters,Chennai,1
36,23089,Female,96,PhD,Mumbai,0
64,118827,Male,50,Bachelors,Delhi,1
45,40659,Male,20,High School,Chennai,0
57,65178,Male,40,Bachelors,Chennai,0
37,140053,Male,99,Bachelors,Bangalore,0
66,115965,Female,95,Bachelors,Mumbai,1
50,101268,Female,58,Bachelors,Delhi,1
29,105042,Female,31,High School,Kolkata,0
68,126471,Female,38,Masters,Chennai,0
32,90726,Male,86,Bachelors,Kolkata,0
58,90111,Female,45,Bachelors,Kolkata,1
56,126031,Male,41,PhD,Kolkata,0
19,133682,Female,9,PhD,Bangalore,1
46,54565,Female,9,High School,Kolkata,1
58,120435,Female,63,High School,Mumbai,1
27,109242,Male,79,High School,Mumbai,0
19,133204,Male,77,PhD,Delhi,0
68,149642,Female,22,Bachelors,Delhi,0
28,42884,Female,16,PhD,Kolkata,1
30,37199,Female,32,Masters,Kolkata,1
27,80038,Male,66,High School,Bangalore,0
31,77786,Male,90,High School,Kolkata,0
35,129636,Male,14,High School,Kolkata,1
68,124970,Female,38,Masters,Kolkata,0
26,69294,Male,98,Bachelors,Chennai,0
56,98015,Female,8,Bachelors,Chennai,1
45,54178,Male,21,Bachelors,Bangalore,0
20,32665,Female,56,High School,Bangalore,1
37,149604,Female,46,Bachelors,Mumbai,1
23,20534,Male,43,PhD,Bangalore,1
44,111828,Female,92,High School,Mumbai,0
19,56132,Female,46,Masters,Kolkata,0
46,135720,Female,48,Masters,Bangalore,0
55,56110,Male,70,Bachelors,Bangalore,0
20,78754,Female,84,High School,Bangalore,1
33,83580,Male,31,PhD,Mumbai,1
47,42469,Male,33,PhD,Mumbai,0
57,84016,Female,44,High School,Delhi,1
19,66233,Male,71,Bachelors,Mumbai,1
34,122804,Female,8,Masters,Mumbai,0
58,149863,Male,73,Masters,Chennai,0
29,86708,Female,2,PhD,Bangalore,0
52,78232,Male,17,PhD,Mumbai,1
60,113450,Female,52,PhD,Bangalore,0
18,106437,Female,45,Masters,Bangalore,1
62,126311,Female,37,PhD,Chennai,0
32,54409,Female,42,Masters,Bangalore,1
43,135159,Male,44,Masters,Mumbai,0
54,39324,Male,81,Bachelors,Bangalore,1
38,28738,Female,38,Bachelors,Delhi,1
66,123030,Male,99,Bachelors,Delhi,0
48,130093,Female,94,PhD,Chennai,1
42,44054,Female,6,Masters,Mumbai,1
40,49709,Male,68,PhD,Chennai,1
41,129321,Male,51,Masters,Delhi,0
55,105643,Female,35,Bachelors,Mumbai,0
45,148805,Male,58,Bachelors,Bangalore,1
38,20363,Female,57,PhD,Mumbai,1
60,30358,Male,73,Masters,Kolkata,0
35,121613,Male,6,PhD,Mumbai,1
53,135233,Male,13,High School,Bangalore,0
52,23240,Male,59,PhD,Kolkata,1
62,92201,Male,86,Bachelors,Chennai,0
26,65689,Female,92,Masters,Mumbai,0
55,21936,Male,30,Masters,Chennai,0
47,132272,Male,2,PhD,Mumbai,0
61,111074,Female,58,Bachelors,Delhi,0
51,63965,Female,36,High School,Delhi,0
49,97534,Female,72,PhD,Bangalore,0
20,20882,Male,45,Masters,Delhi,0
20,40224,Male,9,Bachelors,Kolkata,1
45,125227,Female,65,Masters,Kolkata,0
61,143750,Female,77,Masters,Mumbai,0
32,139299,Female,50,Masters,Chennai,1
58,145865,Female,79,Masters,Kolkata,1
40,132012,Male,32,High School,Mumbai,1
57,143745,Male,98,Bachelors,Chennai,0
28,50825,Male,43,PhD,Delhi,1
65,90740,Male,95,Bachelors,Mumbai,1
49,48885,Male,78,Bachelors,Chennai,0
53,60056,Female,54,Bachelors,Bangalore,1
50,23203,Male,47,PhD,Bangalore,0
41,80241,Female,14,Bachelors,Kolkata,0
56,22244,Female,48,PhD,Chennai,0
51,118322,Female,55,PhD,Bangalore,1
45,135329,Male,29,High School,Kolkata,0
54,88619,Female,47,Masters,Mumbai,0
24,41584,Male,63,PhD,Mumbai,0
21,28521,Female,19,Masters,Chennai,0
54,70017,Male,91,Bachelors,Chennai,0
18,53541,Female,9,Masters,Chennai,0
18,49063,Male,37,Masters,Chennai,0
64,90268,Female,92,Masters,Bangalore,1
37,145234,Female,52,Bachelors,Bangalore,0
36,146218,Female,57,Bachelors,Kolkata,0
46,138206,Female,88,PhD,Bangalore,0
27,84952,Male,28,PhD,Mumbai,0
35,113054,Male,36,High School,Kolkata,0
45,59563,Male,64,Bachelors,Bangalore,0
52,59752,Female,18,High School,Chennai,1
60,115233,Female,89,Bachelors,Bangalore,0
64,22567,Female,35,Masters,Delhi,0
48,36121,Female,68,High School,Kolkata,0
44,21674,Female,78,High School,Bangalore,1
28,96411,Female,39,High School,Bangalore,1
66,129876,Male,90,Bachelors,Mumbai,0
66,86275,Male,8,PhD,Chennai,0
55,87081,Male,88,High School,Chennai,1
22,49140,Male,80,PhD,Mumbai,0
25,145139,Male,84,Bachelors,Mumbai,0
51,29327,Male,15,High School,Delhi,0
65,90663,Male,7,Bachelors,Kolkata,0
69,43331,Male,17,PhD,Chennai,1
29,43004,Female,86,PhD,Mumbai,1
55,127369,Female,86,High School,Mumbai,1
18,139243,Female,64,PhD,Kolkata,0
48,30492,Female,12,Masters,Mumbai,0
21,74797,Female,82,Masters,Delhi,0
66,78095,Female,56,High School,Kolkata,1
62,33749,Female,46,Bachelors,Delhi,1
67,83217,Male,47,Bachelors,Bangalore,0
22,109044,Male,79,Bachelors,Chennai,0
47,29045,Female,16,Masters,Mumbai,0
41,40116,Male,69,PhD,Kolkata,1
20,38667,Male,2,Masters,Delhi,0
28,95057,Male,92,PhD,Chennai,0
62,94205,Male,54,Masters,Chennai,0
21,47302,Male,27,Bachelors,Mumbai,0
43,31283,Female,31,Bachelors,Chennai,1
44,50935,Male,41,Bachelors,Mumbai,1
63,92534,Female,36,High School,Bangalore,1
60,114342,Female,47,High School,Mumbai,1
44,51624,Female,43,PhD,Delhi,0
59,33440,Male,65,High School,Chennai,0
68,131001,Female,50,Masters,Chennai,0
67,66501,Female,93,Masters,Chennai,1
23,107333,Female,1,PhD,Mumbai,0
32,21269,Female,72,PhD,Kolkata,1
47,27868,Male,57,Bachelors,Mumbai,0
59,50251,Female,16,High School,Delhi,0
54,97909,Female,28,Bachelors,Mumbai,1
54,104523,Female,86,High School,Chennai,1
59,58729,Female,82,High School,Bangalore,0
54,35734,Male,22,PhD,Delhi,0
52,62429,Female,41,Bachelors,Bangalore,1
40,61337,Female,76,Bachelors,Delhi,1
23,60325,Female,19,High School,Delhi,0
21,103600,Female,89,High School,Chennai,0
35,82514,Female,50,PhD,Mumbai,0
26,28433,Female,59,Masters,Chennai,0
66,133957,Male,69,Bachelors,Chennai,1
46,29111,Female,34,Bachelors,Chennai,0
30,123986,Male,39,PhD,Bangalore,0
64,83753,Male,74,PhD,Delhi,0
69,133783,Female,7,Bachelors,Kolkata,0
34,100583,Male,52,Bachelors,Mumbai,0
62,93620,Female,60,High School,Chennai,0
49,41751,Male,52,Masters,Delhi,0
65,36453,Female,79,Bachelors,Mumbai,0
39,105844,Male,24,PhD,Kolkata,0
21,58968,Male,26,High School,Kolkata,0
22,50077,Female,90,High School,Chennai,1
54,128582,Male,90,PhD,Kolkata,0
58,54775,Male,10,PhD,Kolkata,0
66,78144,Male,17,High School,Mumbai,0
30,68570,Male,78,PhD,Mumbai,1
51,66097,Male,2,High School,Chennai,1
62,44503,Female,77,PhD,Delhi,0
39,22779,Male,27,High School,Chennai,1
40,106840,Male,73,Bachelors,Bangalore,0
68,20755,Female,71,Bachelors,Kolkata,0
20,59263,Female,48,PhD,Delhi,0
59,128491,Female,74,Masters,Mumbai,0
51,75087,Male,9,Bachelors,Bangalore,0
49,62281,Male,86,High School,Bangalore,1
62,71482,Male,23,Masters,Kolkata,1
68,74857,Male,71,High School,Mumbai,0
66,142989,Female,73,High School,Delhi,0
38,37400,Female,27,Bachelors,Mumbai,0
63,60115,Male,88,PhD,Kolkata,0
61,34249,Male,93,PhD,Bangalore,1
38,133183,Male,81,High School,Kolkata,1
61,66825,Male,84,Bachelors,Chennai,1
28,130361,Female,71,High School,Bangalore,1
56,44600,Female,43,Masters,Kolkata,0
21,57706,Male,7,High School,Delhi,0
68,39222,Female,92,Bachelors,Delhi,0
18,119041,Male,83,High School,Delhi,0
45,124504,Male,63,Bachelors,Chennai,1
41,61139,Female,84,PhD,Mumbai,0
52,134919,Male,44,Bachelors,Delhi,0
30,136605,Female,39,Masters,Chennai,1
64,61302,Male,40,Bachelors,Delhi,1
51,114684,Female,7,Masters,Chennai,0
28,107838,Male,70,Masters,Delhi,1
53,88159,Female,25,High School,Mumbai,0
68,28646,Male,59,Masters,Kolkata,0
34,33543,Male,13,Bachelors,Delhi,0
52,114496,Female,86,PhD,Kolkata,0
35,148212,Male,81,Bachelors,Delhi,1
57,42785,Female,86,PhD,Mumbai,0
39,98353,Female,98,Masters,Kolkata,1
41,51406,Male,62,High School,Chennai,1
36,108992,Male,8,Masters,Delhi,0
54,71428,Male,45,Masters,Delhi,1
56,43777,Male,18,PhD,Chennai,0
38,77939,Female,88,Bachelors,Mumbai,0
25,73026,Male,60,High School,Bangalore,1
45,106450,Male,60,High School,Delhi,1
22,49553,Male,2,High School,Chennai,0
34,43548,Female,66,High School,Bangalore,1
54,83221,Male,91,Bachelors,Delhi,0
53,57265,Female,14,High School,Kolkata,1
36,145549,Male,48,PhD,Chennai,0
44,60701,Female,56,PhD,Kolkata,0
51,71287,Male,12,High School,Mumbai,0
28,26727,Male,96,High School,Bangalore,0
62,130460,Female,92,Bachelors,Chennai,0
64,70717,Male,55,Bachelors,Delhi,1
29,52427,Male,28,High School,Delhi,0
38,36692,Male,89,Bachelors,Bangalore,0
28,51625,Female,4,Masters,Kolkata,0
56,44918,Male,90,High School,Kolkata,0
45,126931,Female,36,Bachelors,Chennai,1
22,61136,Female,50,PhD,Chennai,1
34,134826,Female,3,High School,Kolkata,1
37,134881,Male,1,High School,Chennai,0
58,72409,Female,17,PhD,Kolkata,0
63,35577,Female,71,PhD,Bangalore,0
29,105155,Male,62,Bachelors,Chennai,1
23,131776,Female,48,PhD,Kolkata,1
34,119246,Female,62,Masters,Chennai,0
68,122924,Male,69,High School,Delhi,0
36,146759,Male,19,Masters,Delhi,1
43,140408,Female,34,Bachelors,Mumbai,1
65,101731,Male,99,PhD,Kolkata,1
61,47689,Male,49,High School,Mumbai,0
61,31154,Male,80,PhD,Kolkata,1
69,124657,Female,47,PhD,Chennai,0
49,114948,Female,91,Bachelors,Kolkata,1
23,41341,Male,50,Bachelors,Delhi,1
53,117554,Female,89,Bachelors,Chennai,1
55,94681,Male,26,Bachelors,Delhi,1
28,127798,Male,56,High School,Chennai,0
50,66330,Male,78,Masters,Kolkata,0
41,138069,Male,14,Masters,Kolkata,0
40,107759,Male,78,High School,Delhi,0
32,88416,Female,25,PhD,Bangalore,0
44,145067,Female,4,High School,Kolkata,0
28,106807,Female,79,Masters,Bangalore,1
68,53313,Female,32,Masters,Chennai,0
67,66900,Male,82,High School,Bangalore,1
34,98840,Male,78,Bachelors,Delhi,1
68,54695,Female,65,PhD,Mumbai,0
31,50225,Female,61,High School,Mumbai,0
44,106072,Male,20,Masters,Delhi,0
35,116367,Male,74,Bachelors,Mumbai,1
45,69156,Male,10,PhD,Delhi,0
68,97209,Female,88,Masters,Kolkata,0
64,107453,Male,34,PhD,Bangalore,1
64,47829,Male,61,Bachelors,Mumbai,0
21,100908,Female,92,Masters,Kolkata,1
24,45938,Female,27,Bachelors,Mumbai,0
62,79164,Female,40,High School,Chennai,1
52,74530,Male,65,High School,Delhi,1
65,140921,Male,33,PhD,Delhi,1
26,88199,Female,68,Bachelors,Kolkata,0
25,80282,Male,71,Bachelors,Chennai,0
69,67801,Male,9,PhD,Bangalore,1
62,29465,Male,16,PhD,Chennai,0
34,23326,Female,5,PhD,Chennai,0
34,23659,Female,98,High School,Bangalore,1
66,80289,Male,23,PhD,Bangalore,0
50,47594,Male,43,High School,Chennai,0
49,135819,Male,89,PhD,Mumbai,1
25,24763,Male,57,Bachelors,Mumbai,0
36,108657,Female,51,Bachelors,Chennai,0
55,30828,Female,13,PhD,Mumbai,1
20,67588,Male,24,PhD,Bangalore,1
22,31221,Male,11,High School,Bangalore,0
30,31211,Female,52,Masters,Mumbai,1
64,33569,Male,17,High School,Bangalore,1
63,116894,Female,37,Bachelors,Delhi,0
48,57860,Male,13,PhD,Bangalore,0
33,91558,Female,62,Bachelors,Chennai,0
67,65337,Male,91,Masters,Kolkata,1
49,72311,Male,84,High School,Mumbai,1
39,33515,Female,97,Bachelors,Mumbai,0
46,91695,Female,96,High School,Bangalore,1
39,142006,Male,8,PhD,Bangalore,1
60,131527,Male,56,Bachelors,Kolkata,0
20,126749,Female,93,Masters,Kolkata,1
27,107227,Female,83,High School,Chennai,0
59,44904,Male,70,High School,Delhi,1
38,79935,Male,44,Masters,Chennai,0
33,63790,Female,60,Bachelors,Mumbai,1
29,88580,Female,41,Bachelors,Bangalore,1
19,95148,Female,21,High School,Chennai,0
58,25636,Female,86,Masters,Bangalore,1
41,97129,Female,42,High School,Bangalore,1
52,134483,Male,74,High School,Chennai,1
47,22892,Male,74,PhD,Chennai,0
47,41672,Female,29,Bachelors,Kolkata,0
64,25812,Male,80,Bachelors,Delhi,1
52,116621,Male,65,PhD,Kolkata,1
36,148177,Female,17,Bachelors,Delhi,1
67,20654,Male,30,Bachelors,Chennai,1
25,74633,Male,26,Bachelors,Delhi,0
43,37143,Male,53,Masters,Mumbai,0
66,75934,Female,19,PhD,Kolkata,0
57,87334,Female,53,High School,Kolkata,1
24,123463,Male,85,Masters,Kolkata,1
47,145851,Male,17,High School,Bangalore,1
24,49087,Male,46,PhD,Bangalore,0
20,31618,Male,85,PhD,Chennai,1
18,28446,Male,53,PhD,Chennai,1
53,107182,Male,64,Bachelors,Bangalore,1
42,122127,Female,45,Masters,Kolkata,0
54,68867,Male,49,PhD,Bangalore,1
18,71028,Male,19,High School,Delhi,1
32,80101,Female,71,Bachelors,Kolkata,1
54,47200,Male,81,Bachelors,Bangalore,1
30,115107,Male,65,Masters,Chennai,1
57,108074,Male,37,Masters,Bangalore,0
25,126091,Male,70,Masters,Mumbai,0
22,81465,Female,26,Bachelors,Bangalore,1
26,129500,Male,2,PhD,Kolkata,0
18,106436,Female,59,High School,Bangalore,0
53,138422,Male,96,PhD,Chennai,0
52,144124,Male,5,High School,Delhi,0
19,107892,Female,37,PhD,Mumbai,1
57,108559,Male,31,Masters,Kolkata,0
40,140044,Female,76,High School,Chennai,1
26,59148,Female,99,Bachelors,Mumbai,1
51,102928,Female,94,High School,Bangalore,0
63,40698,Male,48,Bachelors,Mumbai,0
31,62470,Male,6,PhD,Delhi,1
21,112071,Male,15,Masters,Mumbai,1
47,71660,Male,15,High School,Mumbai,0
48,73910,Female,61,Bachelors,Bangalore,0
55,55450,Male,16,PhD,Bangalore,0
28,76463,Male,20,Masters,Kolkata,0
52,53757,Female,77,Masters,Bangalore,0
25,98012,Female,44,Masters,Mumbai,1
20,126750,Male,42,PhD,Delhi,1
31,147043,Female,46,PhD,Bangalore,1
30,90247,Female,95,PhD,Kolkata,0
62,92015,Female,34,Masters,Kolkata,1
49,51390,Female,64,High School,Mumbai,0
51,76116,Female,29,Bachelors,Bangalore,0
62,33161,Male,3,PhD,Bangalore,1
36,52152,Male,9,High School,Kolkata,1
55,100171,Male,75,Bachelors,Bangalore,0
33,126379,Male,75,Masters,Mumbai,1
19,115833,Male,25,High School,Delhi,1
57,40836,Male,86,Masters,Mumbai,0
34,110367,Male,42,Bachelors,Bangalore,1
51,86543,Female,46,PhD,Mumbai,1
59,75648,Male,73,Masters,Chennai,1
33,46331,Male,84,High School,Chennai,0
55,125992,Male,59,PhD,Bangalore,0
19,30763,Female,21,High School,Bangalore,0
19,89444,Male,74,Bachelors,Delhi,0
43,113109,Male,22,Bachelors,Mumbai,1
30,39187,Female,29,PhD,Delhi,0
64,31957,Male,63,High School,Bangalore,1
48,24379,Male,73,High School,Bangalore,0
51,47959,Female,61,High School,Kolkata,1
56,102018,Male,64,High School,Delhi,0
20,143076,Female,69,Bachelors,Bangalore,0
25,47105,Male,40,High School,Chennai,1
40,20877,Male,75,Bachelors,Kolkata,0
31,68353,Male,1,High School,Mumbai,0
44,103788,Female,65,High School,Kolkata,0
46,116870,Female,62,Masters,Mumbai,0
56,104585,Female,54,Masters,Chennai,1
56,103308,Male,60,High School,Mumbai,1
18,71567,Male,46,Bachelors,Delhi,0
34,77913,Female,5,High School,Mumbai,0
58,22637,Female,22,Masters,Mumbai,1
47,92778,Male,90,High School,Kolkata,1
30,62025,Male,53,Masters,Chennai,1
38,126917,Male,70,High School,Mumbai,1
36,121187,Male,32,PhD,Delhi,0
36,119508,Female,11,High School,Kolkata,0
42,102464,Male,10,Bachelors,Chennai,0
39,48742,Male,39,Masters,Chennai,0
48,31831,Male,98,PhD,Bangalore,1
34,133768,Male,31,Masters,Delhi,1
40,135911,Male,12,Masters,Kolkata,1
49,105092,Male,80,Bachelors,Kolkata,0
27,110879,Male,38,High School,Delhi,1
27,108370,Female,67,Bachelors,Chennai,0
53,146537,Female,66,High School,Mumbai,0
25,66762,Female,52,PhD,Delhi,0
69,124824,Male,5,Bachelors,Kolkata,1
37,118958,Female,11,Bachelors,Delhi,0
49,108741,Male,25,Masters,Chennai,1
67,38830,Male,35,Bachelors,Bangalore,0
31,75044,Male,35,High School,Bangalore,0
67,93948,Male,22,Bachelors,Mumbai,1
45,89202,Female,37,Bachelors,Mumbai,0
63,57045,Male,86,PhD,Chennai,0
69,106322,Male,55,High School,Mumbai,0
41,137257,Female,75,Masters,Bangalore,1
32,91051,Female,96,High School,Chennai,0
39,127509,Female,99,PhD,Chennai,0
47,46627,Male,95,High School,Chennai,0
21,35198,Female,72,High School,Delhi,0
30,89521,Male,64,Bachelors,Mumbai,0
40,131439,Male,20,Bachelors,Kolkata,1
25,126471,Female,98,High School,Bangalore,1
35,49475,Female,4,High School,Mumbai,0
29,125752,Female,18,Masters,Bangalore,1
48,138998,Male,51,PhD,Mumbai,1
31,39403,Male,68,Bachelors,Kolkata,1
51,23681,Male,20,Bachelors,Bangalore,0
35,111555,Male,9,Bachelors,Kolkata,0
51,138884,Male,80,Bachelors,Bangalore,1
28,113122,Male,26,High School,Delhi,0
58,135260,Female,25,High School,Delhi,0
29,62292,Male,68,Masters,Bangalore,1
66,123057,Female,41,Bachelors,Bangalore,0
32,125386,Female,59,Bachelors,Kolkata,0
48,122306,Female,45,High School,Chennai,0
66,25629,Female,41,Masters,Bangalore,1
46,113246,Female,38,High School,Mumbai,0
43,115864,Male,19,Bachelors,Mumbai,1
35,97814,Male,14,Bachelors,Mumbai,1
49,28417,Male,21,PhD,Delhi,0
39,138888,Male,15,PhD,Kolkata,0
55,54765,Female,3,PhD,Delhi,0
34,94499,Female,37,Masters,Mumbai,1
40,134088,Female,46,High School,Bangalore,0
41,76574,Male,16,Bachelors,Mumbai,1
67,122828,Male,14,Bachelors,Bangalore,0
25,110545,Male,9,Masters,Kolkata,0
58,148206,Male,7,Bachelors,Chennai,0
23,47675,Female,14,Bachelors,Bangalore,1
22,145609,Female,6,High School,Delhi,0
61,121711,Male,85,PhD,Mumbai,0
46,92267,Male,15,PhD,Mumbai,1
45,60563,Female,52,Masters,Mumbai,0
28,31332,Female,72,PhD,Bangalore,0
18,143745,Female,34,PhD,Kolkata,1
60,39177,Female,1,Masters,Bangalore,1
36,109254,Male,96,Masters,Delhi,0
26,88447,Female,69,PhD,Mumbai,0
44,77104,Female,94,High School,Bangalore,1
51,104335,Female,86,Masters,Mumbai,0
61,134938,Female,20,Bachelors,Delhi,1
21,100730,Male,80,Masters,Chennai,0
53,24951,Male,7,Bachelors,Chennai,0
35,126402,Male,7,Masters,Chennai,0
32,48333,Male,50,Masters,Mumbai,0
68,41673,Male,2,PhD,Bangalore,1
30,134421,Male,47,PhD,Mumbai,0
36,60870,Female,14,PhD,Kolkata,0
66,141945,Female,31,High School,Bangalore,1
23,147536,Female,50,PhD,Delhi,0
65,91101,Female,61,PhD,Chennai,1
29,42821,Male,41,Masters,Bangalore,1
68,45494,Female,14,Masters,Bangalore,1
54,119477,Male,5,High School,Chennai,1
34,146083,Female,75,Bachelors,Delhi,0
40,94160,Female,5,Masters,Mumbai,1
43,132698,Female,64,Masters,Mumbai,1
46,131560,Male,29,Bachelors,Bangalore,1
50,20835,Female,75,High School,Chennai,0
44,145126,Male,5,Masters,Kolkata,1
42,38646,Male,96,PhD,Delhi,1
27,143777,Female,36,High School,Mumbai,1
64,97360,Male,79,Bachelors,Delhi,0
40,57335,Male,19,Bachelors,Delhi,0
38,89351,Female,64,PhD,Delhi,1
38,134934,Female,22,PhD,Chennai,0
60,22429,Female,34,PhD,Chennai,0
30,61950,Female,56,High School,Chennai,1
54,80654,Female,17,Bachelors,Bangalore,0
50,127422,Female,76,PhD,Chennai,0
41,129934,Male,89,PhD,Bangalore,0
61,139975,Female,56,Bachelors,Mumbai,0
28,88143,Female,17,Masters,Mumbai,0
34,111186,Male,74,High School,Mumbai,0
21,124234,Female,92,Masters,Mumbai,0
64,117889,Male,82,PhD,Mumbai,1
42,122326,Female,18,High School,Chennai,1
47,97527,Female,45,Masters,Kolkata,0
26,106704,Male,96,Bachelors,Chennai,0
38,51099,Female,78,PhD,Kolkata,0
37,59385,Male,56,High School,Chennai,1
36,55919,Female,80,High School,Mumbai,1
36,116952,Female,50,High School,Delhi,0
29,80782,Male,58,High School,Kolkata,0
54,91116,Female,18,PhD,Delhi,1
59,92590,Female,80,PhD,Mumbai,1
34,109626,Male,81,Bachelors,Kolkata,0
54,60387,Female,7,Bachelors,Delhi,1
65,35823,Male,76,Bachelors,Chennai,1
56,66015,Female,98,Masters,Mumbai,1
45,122877,Male,10,Bachelors,Chennai,0
58,35339,Female,69,PhD,Chennai,1
52,149949,Male,85,Masters,Mumbai,0
64,23491,Male,3,PhD,Kolkata,1
65,20706,Female,83,Masters,Bangalore,0
35,117493,Female,44,Bachelors,Bangalore,0
31,35728,Male,99,Bachelors,Mumbai,1
52,26997,Female,70,Bachelors,Bangalore,0
61,123537,Male,14,Masters,Delhi,0
58,80408,Female,4,PhD,Kolkata,0
24,78097,Female,18,High School,Chennai,0
58,149526,Male,93,PhD,Chennai,0
30,58523,Male,99,Bachelors,Mumbai,1
35,141648,Female,52,Masters,Chennai,0
54,45163,Female,38,Masters,Delhi,0
30,37718,Female,80,Bachelors,Delhi,0
53,107508,Female,20,Masters,Mumbai,0
48,103767,Female,88,Bachelors,Chennai,0
19,59619,Male,99,PhD,Bangalore,0
33,32126,Female,44,Masters,Bangalore,0
26,109131,Female,51,High School,Kolkata,0
26,84926,Male,19,Masters,Mumbai,1
55,60633,Male,68,Bachelors,Kolkata,1
28,97654,Male,97,High School,Bangalore,0
39,23317,Female,66,Bachelors,Bangalore,0
50,64980,Male,13,Masters,Bangalore,1
53,64115,Male,62,High School,Kolkata,0
62,81646,Male,61,High School,Mumbai,1
40,63158,Male,30,Masters,Delhi,0
62,75963,Female,98,High School,Delhi,0
62,67631,Female,30,PhD,Bangalore,1
51,69316,Female,51,High School,Mumbai,1
26,125364,Male,88,High School,Mumbai,0
41,79342,Male,48,PhD,Chennai,0
25,35504,Male,33,Bachelors,Chennai,0
24,88593,Male,74,Bachelors,Kolkata,1
53,46660,Male,82,PhD,Chennai,1
35,57196,Male,19,High School,Kolkata,0
20,85938,Female,71,Masters,Delhi,0
45,28605,Female,57,PhD,Bangalore,0
23,77388,Male,19,Masters,Mumbai,0
61,101297,Female,88,Bachelors,Delhi,0
61,75501,Male,79,PhD,Delhi,1
38,73309,Male,41,Masters,Kolkata,0
45,47043,Female,42,High School,Bangalore,0
57,53635,Male,87,PhD,Kolkata,1
18,99315,Female,52,Masters,Delhi,0
53,100691,Male,4,PhD,Mumbai,0
38,126514,Male,4,PhD,Chennai,0
60,53132,Female,5,Bachelors,Kolkata,0
52,109387,Male,41,Bachelors,Delhi,1
30,35366,Male,87,High School,Chennai,1
66,113944,Male,61,Bachelors,Chennai,0
27,92107,Female,75,Bachelors,Delhi,0
61,82580,Male,55,Bachelors,Bangalore,0
64,135267,Male,75,Masters,Delhi,0
27,142362,Male,13,PhD,Mumbai,0
63,77889,Female,14,Bachelors,Chennai,0
30,99553,Female,60,Masters,Mumbai,0
54,59236,Female,72,PhD,Kolkata,0
55,24150,Female,25,Bachelors,Chennai,1
41,131369,Female,82,Bachelors,Bangalore,1
19,39423,Male,44,PhD,Delhi,1
39,24137,Female,82,Masters,Kolkata,0
34,49992,Female,10,Masters,Mumbai,1
53,130540,Male,71,High School,Kolkata,1
31,114438,Female,50,PhD,Bangalore,1
27,135140,Male,44,High School,Delhi,0
52,64921,Female,14,Masters,Kolkata,1
42,141225,Male,15,Bachelors,Mumbai,0
20,99369,Male,16,High School,Kolkata,1
64,86917,Female,2,Masters,Delhi,0
55,93690,Female,30,Masters,Kolkata,1
34,54235,Male,30,Bachelors,Mumbai,1
29,98975,Male,82,PhD,Delhi,0
69,39122,Male,31,Masters,Bangalore,0
41,43956,Male,77,High School,Bangalore,0
46,83879,Male,20,Bachelors,Chennai,0
60,78560,Male,49,PhD,Kolkata,0
42,141435,Male,35,PhD,Mumbai,0
53,102800,Female,23,PhD,Kolkata,1
43,130310,Male,97,Masters,Delhi,0
55,88685,Female,99,PhD,Chennai,1
18,44660,Female,61,Masters,Mumbai,1
37,148029,Male,84,Bachelors,Kolkata,1
45,126196,Male,55,Bachelors,Mumbai,1
33,106064,Female,67,PhD,Delhi,0
64,134440,Male,8,Bachelors,Chennai,1
34,21168,Male,40,High School,Mumbai,0
57,65124,Female,59,High School,Delhi,1
45,55897,Female,32,Masters,Bangalore,1
29,35032,Female,93,PhD,Mumbai,1
44,72797,Male,7,Masters,Chennai,0
59,55294,Male,2,Bachelors,Mumbai,0
64,63827,Female,85,PhD,Mumbai,1
47,23516,Male,6,Masters,Delhi,1
58,39751,Female,92,PhD,Kolkata,0
51,50373,Male,36,PhD,Kolkata,1
54,142026,Female,32,Masters,Mumbai,0
23,50270,Male,45,PhD,Chennai,1
24,30386,Female,42,Bachelors,Chennai,1
49,121859,Male,53,High School,Delhi,0
49,84817,Male,9,High School,Mumbai,0
42,85184,Female,75,PhD,Mumbai,1
50,134316,Male,87,High School,Kolkata,0
24,99693,Male,75,PhD,Delhi,0
69,57879,Female,49,Masters,Bangalore,1
29,125056,Male,2,Bachelors,Chennai,1
